laptop_title,asin,id,Laptop Type,price,brand,RAM,CPU,Hard Drive,Graphics Coprocessor,Operating System,Standing screen display size,Screen Resolution,color,Item Weight,Product Dimensions,ssd_size_gb,hdd_size_gb,Normalized Hard Drive,storage_type_bitmask,price_bucket,screen_size_bucket,RAM Bucket,Normalized OS,GPU Tier,Screen Resolution Bucket,bitmask,storage_config
LENOVO Y70 TOUCH LAPTOP - 80DU00KMUS - INTEL CORE I7-4720HQ / 16GB RAM / 17.3IN FHD 1920X1080 TOUCH DISPLAY / NVIDIA GEFORCE 860M 4GB / 1TB HDD,b013m1o3qk,2005,Everyday Use,1200,Lenovo,16GB,Intel Core I7,1TB HDD,Nvidia Geforce 860,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,10.88 pounds,14.0 x 9.0 x 0.7 inches,,1024,hdd only,2,1200-1600,>17,16-Aug,Windows 10,Entry-Level GPU,Medium Res,000010010110011001000001011010001,ssd+hdd
"GAMING LAPTOP: LENOVO IDEAPAD Y510P GAMING NOTEBOOK WITH DUAL NVIDIA GEFORCE GT 755M (INTEL CORE I5 4200M (2.5GHZ), 6GB MEMORY, 500GB SSHD WINDOWS 8.1 1920X1080 LAPTOP PC",b00l33w0aq,2006,Gaming,800,Lenovo,6GB,Intel Core I5,256GB SSD,No Graphics Card,Windows 8.1,15.0 inches,1920 x 1080 pixels,Black,6.4 pounds,14.0 x 9.0 x 0.7 inches,256,,ssd only,1,800-1000,15-17,<8,Windows 8,No GPU,Medium Res,010111010110010110100100001010010,hdd+ssd
"ACER NITRO 5 15 2020 PREMIUM GAMING LAPTOP, 15.6"" FHD IPS DISPLAY, 9TH GEN INTEL 6-CORE I7-9750H, NVIDIA GEFORCE RTX 2060,32GB DDR4 RAM, 256GB PCIE SSD, 1TB HDD, BUNDLE WITH WOOV BAG-WINDOWS 10 HOME",b08pczn28t,2007,Gaming,1200,Acer,32GB,Intel Core I7,256GB SSD + 1TB SSD,Nvidia Geforce RTX 2060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.31 x 10.04 x 1.02 inches,1280,,ssd only,1,1200-1600,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,010010000010011010011001001010000,hdd+ssd
"LENOVO THINKPAD P50 WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL XEON E3-1505M, 32GB RAM, 512GB SSD + 1TB HDD, 15.6"" FHD IPS (1920X1080) DISPLAY, NVIDIA QUADRO M2000M 4GB VRAM",b07917d7lg,2008,Everyday Use,899,Lenovo,32GB,Intel Xeon,512GB SSD + 1TB SSD,Nvidia Quadro M2000,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,5.8 pounds,14.86 x 9.93 x 0.96 inches,1536,,ssd only,1,800-1000,15-17,24-32,Windows 10,Unknown,Medium Res,000111010110100110101001001010000,hdd+ssd
"HP ENVY 13T 13.3IN IPS EDGE-TO-EDGE TOUCHSCREEN 4K UHD (3840X2160) BUSINESS LAPTOP (INTEL QUAD-CORE I7-8550U, 512GB PCIE NVME M.2 SSD, 16GB RAM, NVIDIA MX150, TYPE-C, WINDOWS 10 (RENEWED)",b07bk8mgh9,2009,Everyday Use,1200,HP,16GB,Intel Core I7,512GB SSD,Nvidia Geforce MX150,Windows 10,13.3 inches,3840 x 2160 pixels,Silver,3.04 pounds,8.49 x 12.02 x 0.61 inches,512,,ssd only,1,1200-1600,13-15,16-Aug,Windows 10,Unknown,High Res,000010010001011010101001000000001,hdd+ssd
"MSI GE63 RAIDER RGB-600 15.6"" GAMING LAPTOP, 144HZ DISPLAY, INTEL CORE I7-9750H, NVIDIA GEFORCE RTX2070, 16GB, 512GB NVME SSD",b07qc4h5b6,2010,Gaming,1200,MSI,16GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 2070,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,5.49 pounds,15.08 x 10.24 x 1.16 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,High-End GPU,Medium Res,010010011000011010001001001010001,hdd+ssd
"GIGABYTE AERO 17 HDR YD - 17.3"" UHD 4K IPS 300HZ, INTEL CORE I9, NVIDIA GEFORCE RTX 3080 LAPTOP GPU 8GB GDDR6, 32GB RAM, 512GB SSD+1TB SSD, WIN10 PRO, CREATOR&GAMING LAPTOP(AERO 17 HDR YD-93US548SP)",b0996d7z3l,2011,Gaming,1200,Gigabyte,32GB,Intel Core I9,512GB SSD + 1TB SSD,Nvidia Geforce RTX 3080,Windows 10 Home,17.3 inches,3840 x 2160 pixels,Black,10.0 pounds,14 x 9 x 0.7 inches,1536,,ssd only,1,1200-1600,>17,24-32,Windows 10,High-End GPU,High Res,010010010000011110001001011000000,hdd+ssd
RAZER BLADE 15 GAMING LAPTOP: NVIDIA GEFORCE RTX 3080-11TH GEN INTEL 8-CORE I7 CPU - 15.6??? QHD 165HZ - 32GB RAM - 1TB SSD - CNC ALUMINUM - CHROMA RGB - THX SPATIAL AUDIO - THUNDERBOLT 3,b09hk4f7d2,2012,Gaming,2000,Razer,32GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 3080,Windows 10 Home,15.0 inches,2560 x 1440 pixels,Black,4.4 pounds,9.25 x 13.98 x 0.62 inches,1024,,ssd only,1,2000-2500,15-17,24-32,Windows 10,High-End GPU,High Res,010100011100011010001001001000000,hdd+ssd
"DELL INSPIRON 7000 RED FLAGSHIP HIGH PERFORMANCE 15.6 INCH FULL HD LAPTOP PC, INTEL CORE I7-6700HQ QUAD-CORE, NVIDIA GEFORCE GTX 960M, 16GB RAM, 1TB HDD+8GB SSD, BLUETOOTH, WIFI, WINDOWS 10",b07432zq9b,2013,Gaming,600,Dell,16GB,Intel Core I7,1TB SSD,Nvidia Geforce GTX 960,Windows 10,15.6 inches,1920 x 1080 pixels,Black,5.68 pounds,15.08 x 10.43 x 1.0 inches,1024,,ssd only,1,<800,15-17,16-Aug,Windows 10,Unknown,Medium Res,011000001001011010101001001010001,hdd+ssd
"2022 MSI PULSE GL66 15.6"" 144HZ FHD GAMING LAPTOP COMPUTER, INTEL CORE I7-11800H, 64GB RAM, 2TB PCIE SSD, BACKLIT KEYBOARD, NVIDIA GEFORCE RTX 3070, WINDOWS 10, BLACK, 32GB SNOWBELL USB CARD",b09zdk387y,2014,Gaming,1200,MSI,64GB,Intel Core I7,2TB SSD,Nvidia Geforce RTX 3070,Windows 7,15.6 inches,1920 x 1080 pixels,Black,4.63 pounds,14.13 x 10.2 x 0.94 inches,2048,,ssd only,1,1200-1600,15-17,>40,Windows 7,High-End GPU,Medium Res,010010011000011010001011001010011,hdd+ssd
"RAZER BLADE 15 GAMING LAPTOP 2019: INTEL CORE I7-9750H 6 CORE, NVIDIA RTX 2070 MAX-Q, 15.6"" FHD 240HZ, 16GB RAM, 512GB, OPTICAL KEY SWITCHES, CNC ALUMINUM, CHROMA RGB LIGHTING, THUNDERBOLT 3",b07yqnssjw,2015,Gaming,1800,Razer,16GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 2070,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,5.07 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,1600-2000,15-17,16-Aug,Windows 10,High-End GPU,Medium Res,010011011100011010001001001010001,hdd+ssd
"HP OMEN 15 2020 PREMIUM GAMING LAPTOP I 15.6""Â FHD 300HZ IPSÂ I INTEL 6-CORE I7-10750H I 32GB DDR4 1TB PCIE SSD I NVIDIA 6GB RTX 2060 BACKLIT KB THUNDERBOLT B&O WIN 10 + 16GB MICRO SD CARD",b08gwzly6j,2016,Gaming,1200,HP,32GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 2060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,5.4 pounds,14 x 9 x 0.7 inches,1024,,ssd only,1,1200-1600,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,010010010001011010011001001010000,hdd+ssd
"HP 2022 VICTUS 16.1"" 144HZ FHD IPS GAMING LAPTOP, INTEL CORE I7-11800H PROCESSOR, 16GB RAM, 512GB SSD, BACKLIT KEYBOARD, NVIDIA GEFORCE RTX 3060 GRAPHICS, WINDOWS 11, BLACK, 32GB SNOWBELL USB CARD",b09v6sds7v,2017,Gaming,999,HP,32GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 3060,Windows 11,16.1 inches,1920 x 1080 pixels,Black,5.06 pounds,14.09 x 10.04 x 0.93 inches,512,,ssd only,1,800-1000,15-17,24-32,Windows 11,High-End GPU,Medium Res,010111010001011010001010001010000,hdd+ssd
"ASUS ROG STRIX GL502VM 15.6INCH G-SYNC VR READY LAPTOP : CORE I7-7700HQ, NVIDIA GTX 1060, 12GB RAM, 1TB HDD, 15.6INCH FULL HD GSYNC DISPLAY",b06xfz7rqn,2018,Gaming,1200,ASUS,12GB,Intel Core I7,1TB HDD,Nvidia Geforce GTX 1060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,4.94 pounds,15.4 x 10.5 x 0.9 inches,,1024,hdd only,2,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010000001011001011001001010001,ssd+hdd
"ASUS ROG ZEPHYRUS M16 GAMING LAPTOP, 16"" WQXGA 16:10 165HZ SCREEN, INTEL CORE I9-11900H PROCESSOR, NVIDIA GEFORCE RTX 3060 GRAPHICS, 40GB RAM, 1TB SSD + 1TB SSD, BACKLIT KEYBOARD, WINDOWS 10 HOME",b09mmgsngv,2019,Gaming,1200,ASUS,40GB,Intel Core I9,1TB SSD,Nvidia Geforce RTX 3060,Windows 10 Home,16.0 inches,1920 x 1080 pixels,Black,4.19 pounds,13.98 x 9.57 x 0.79 inches,1024,,ssd only,1,1200-1600,15-17,Other,Windows 10,High-End GPU,Medium Res,010010000001011110001001001010100,hdd+ssd
"ASUS 2023 NEWEST ZENBOOK 2-IN-1 LAPTOP, 15.6 INCH FHD TOUCHSCREEN DISPLAY, AMD RYZEN 7-5700U PROCESSOR, 8GB RAM, 512GB SSD, NVIDIA GEFORCE MX450 GRAPHICS, WI-FI, WINDOWS 11 HOME, BUNDLE WITH JAWFOAL",b0bl34zdfq,2020,Everyday Use,669,ASUS,8GB,AMD Ryzen 7,512GB SSD,Nvidia Geforce MX450,Windows 11 Home,15.6 inches,1920 x 1080 pixels,Gray,6.12 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 11,Unknown,Medium Res,001000000001000110101010001010001,hdd+ssd
"HP ENVY 17T-CG000 HOME AND ENTERTAINMENT LAPTOP (INTEL I7-1065G7 4-CORE, 16GB RAM, 2TB PCIE SSD + 1TB HDD, NVIDIA MX330, 17.3"" TOUCH FULL HD (1920X1080), FINGERPRINT, WIFI, WIN 10 HOME) WITH HUB",b089xwcs5l,2021,Everyday Use,1200,HP,16GB,Intel Core I7,1TB SSD + 2TB SSD,Nvidia Geforce MX330,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,6.0 pounds,15.71 x 10.2 x 0.76 inches,3072,,ssd only,1,1200-1600,>17,16-Aug,Windows 10,Unknown,Medium Res,000010010001011010101001011010001,hdd+ssd
"LENOVO FLEX 15IML 2-IN-1 LAPTOP, 15.6 INCHES FHD (1920X1080) TOUCHSCREEN, INTEL CORE 10TH GEN I7-10510U, 16GB RAM, 512GB SSD, NVIDIA GEFORCE MX230, WINDOWS 10 (RENEWED)",b0892sqvf7,2022,Everyday Use,600,Lenovo,16GB,Intel Core i5,512GB SSD,Nvidia Geforce MX230,Windows 10,15.6 inches,1920 x 1080 pixels,Black,4.41 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 10,Unknown,Medium Res,001000010110100010101001001010001,hdd+ssd
"ASUS LAPTOP, INTEL CORE I7-6700HQ, 2.6 GHZ, 512 GB, NVIDIA GEFORCE GTX 960M 2GB, WINDOWS 10 HOME, SILVER, 15.6"" (REFURBISHED)",b01mynwatj,2023,Gaming,600,ASUS,2GB,Intel Core I7,512GB SSD,Nvidia Geforce GTX 960,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Silver,7.68 pounds,14.0 x 9.0 x 0.7 inches,512,,ssd only,1,<800,15-17,<8,Windows 10,Unknown,Medium Res,011000000001011010101001001010010,hdd+ssd
"NEWEST DELL INSPIRON 15 5000 FLAGSHIP 15.6"" FHD GAMING LAPTOP, INTEL CORE I7-7700HQ QUAD-CORE, NVIDIA GEFORCE GTX 1050 WITH 4GB GDDR5, 16GB RAM, 512GB SSD, BLUETOOTH 4.2, 802.11AC, WINDOWS 10 HOME",b07b2vwb1j,2024,Gaming,600,Dell,16GB,Intel Core I7,512GB SSD,Nvidia Geforce GTX 1050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,8.55 pounds,15.08 x 10.43 x 1.0 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,011000001001011010011001001010001,hdd+ssd
"MSI KATANA 15 B13VEK-277US 15.6"" GAMING INTEL CORE I7 13620H NVIDIA GEFORCE RTX 4050 16GB DDR5, 1TB NVME SSD, TYPE-C, WIN11 HOME: BLACK B13VEK-277US",b0bzbn3857,2025,Gaming,1140,MSI,16GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 4050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,4.84 pounds,14.13 x 10.2 x 0.98 inches,1024,,ssd only,1,1000-1200,15-17,16-Aug,Windows 10,Unknown,Medium Res,010001011000011010101001001010001,hdd+ssd
"DELL INSPIRON 15 7577 LAPTOP: CORE I5-7300HQ, 256GB SSD, NVIDIA GTX 1060 6GB, 8GB RAM, 15.6INCH FULL HD DISPLAY (RENEWED)",b07d8jtlws,2026,Gaming,600,Dell,8GB,Intel Core I5,256GB SSD,Nvidia Geforce GTX 1060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Platinum Silver,9.3 pounds,14 x 9 x 0.7 inches,256,,ssd only,1,<800,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,011000001001010110011001001010001,hdd+ssd
"DELL VOSTRO 14 5000 BUSINESS LAPTOP 14"" FHD NANOEDGE, INTEL CORE I7-1065G7, NVIDIA GEFORCE MX330, 32GB RAM, 1TB SSD, QUAD-CORE UP TO 3.90 GHZ, BACKLIT KB, USB-C, WIN 10 PRO (RENEWED)",b08y1q3wfc,2027,Everyday Use,1200,Dell,32GB,Intel Core I7,1TB SSD,Nvidia Geforce MX330,Windows 10 Home,14.0 inches,1920 x 1080 pixels,Gray,3.0 pounds,12.64 x 8.51 x 0.66 inches,1024,,ssd only,1,1200-1600,13-15,24-32,Windows 10,Unknown,Medium Res,000010001001011010101001000010000,hdd+ssd
"LENOVO THINKPAD P50 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL I7-6700HQ, 64GB RAM, 500GB HDD, 15.6"" FHD IPS (1920X1080) DISPLAY, NVIDIA QUADRO M1000M, FINGERPRINT READER, AC WI-FI",b01gsbrp4i,2028,Everyday Use,2300,Lenovo,64GB,Intel Core I7,1TB HDD,Nvidia Quadro M1000,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,5.8 pounds,14.86 x 9.93 x 0.96 inches,,1024,hdd only,2,2000-2500,15-17,>40,Windows 10,Unknown,Medium Res,000100010110011001101001001010011,ssd+hdd
"MSI GF63 THIN 9SCX-615 15.6"" GAMING LAPTOP, INTEL CORE I5-9300H, NVIDIA GTX 1050TI, 8GB, 512GB NVME SSD, WIN10 (RENEWED)",b08257k8vs,2029,Gaming,800,MSI,8GB,Intel Core I5,512GB SSD,Nvidia Geforce GTX 1050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,4.5 pounds,14.13 x 9.99 x 0.85 inches,512,,ssd only,1,800-1000,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010111011000010110011001001010001,hdd+ssd
"LENOVO T420 I7 2620M 2.7GHZ 8G 500GB WEBCAM WIFI 14"" 1600X900 DVDRW BT FPR NVIDIA 1G W7P 64 4236-BQ4",b00shxnfz4,2030,Everyday Use,600,Lenovo,8GB,Intel Core i5,256GB SSD,Intel HD Graphics 3000,Windows 7 Professional,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,256,,ssd only,1,<800,15-17,16-Aug,Windows 7,Integrated GPU,Medium Res,001000010110100010010011001010001,hdd+ssd
"ALIENWARE 15 R4 GAMING LAPTOP, 15.6"" FHD IPS DISPLAY, INTEL CORE I7-8750H, 16GB DDR4 RAM, 128GB SSD + 1TB HDD, NVIDIA GTX 1060, WINDOWS 10, BLACK",b01nbw376z,2031,Gaming,1899,Alienware,16GB,Intel Core I7,128GB SSD + 256GB SSD,Nvidia Geforce GTX 1060,Windows 10,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,384,,ssd only,1,1600-2000,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010011000011011010011001001010001,hdd+ssd
"HP 5275669 OMEN-X 17-AP092MS GAMING LAPTOP, INTEL:I7-7820HK/CI7, 2.9 GHZ, 1 TB, NVIDIA-GEFORCEGTX1080/8GB, WINDOWS 10 HOME 64 BIT, BLACK, 17.3"" FHD (REFURBISHED)",b07dvmffpq,2032,Gaming,600,HP,8GB,Intel Core i5,256GB SSD,Nvidia Geforce GTX 1080,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,4.5 pounds,14.0 x 9.0 x 0.7 inches,256,,ssd only,1,<800,>17,16-Aug,Windows 10,High-End GPU,Medium Res,011000010001100010001001011010001,hdd+ssd
"HP ENVY 17T-CG000 HOME AND BUSINESS LAPTOP (INTEL I7-1065G7 4-CORE, 32GB RAM, 1TB PCIE SSD + 1TB HDD, NVIDIA MX330, 17.3"" 4K UHD (3840X2160), FINGERPRINT, WIFI, BLUETOOTH, WIN 10 PRO) WITH USB HUB",b088kv13kf,2033,Everyday Use,1200,HP,32GB,Intel Core I7,1TB SSD,Nvidia Geforce MX330,Windows 10 Home,17.3 inches,3840 x 2160 pixels,Black,6.02 pounds,15.0 x 10.0 x 1.0 inches,1024,,ssd only,1,1200-1600,>17,24-32,Windows 10,Unknown,High Res,000010010001011010101001011000000,hdd+ssd
ACER NITRO 5 AN515-55 GAMING LAPTOP INTEL CORE I5-10300H NVIDIA GEFORCE RTX 3050TI LAPTOP GPU 15.6IN FHD 144HZ IPS DISPLAY 16GB DDR4 512GB NVME SSD INTEL WI-FI 6 BACKLIT KEYBOARD WIN 11 (RENEWED),b09zp1r11f,2034,Gaming,750,Acer,16GB,Intel Core I5,512GB SSD,Intel HD Graphics 530,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,15.0 x 14.0 x 1.0 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 10,Integrated GPU,Medium Res,011000000010010110010001001010001,hdd+ssd
"MICROSOFT SURFACE BOOK 13.5"" 2-IN-1 3000 X 2000 TOUCHSCREEN LAPTOP, 6TH GEN CORE I7, 8GB RAM, 256GB SSD, NVIDIA GEFORCE GPU, BACKLIT, WIN10 PRO W/DIGITAL PEN (RENEWED)",b085zc99zf,2035,Everyday Use,1200,Microsoft,8GB,Intel Core I7,256GB SSD,No Graphics Card,Windows 10 Home,13.5 inches,3000 x 2000 pixels,Silver,3.4 pounds,14.0 x 12.0 x 2.0 inches,256,,ssd only,1,1200-1600,13-15,16-Aug,Windows 10,No GPU,High Res,000010011001011010100001000000001,hdd+ssd
"LENOVO Y700-17.3 INCH FULL HD GAMING LAPTOP (INTEL CORE I7, 8 GB RAM, 256 GB SSD, NVIDIA GEFORCE GTX 960M, WINDOWS 10) 80Q0008WUS",b01fjfneje,2036,Gaming,600,Lenovo,8GB,Intel Core I7,256GB SSD,Nvidia Geforce GTX 960,Windows 10,17.3 inches,1920 x 1080 pixels,Black,7.7 pounds,15.6 x 10.4 x 1 inches,256,,ssd only,1,<800,>17,16-Aug,Windows 10,Unknown,Medium Res,011000010110011010101001011010001,hdd+ssd
"ACER NEWEST NITRO 5 15.6 FHD 144HZ DISPLAY GAMING LAPTOP, 9TH GEN INTEL CORE I7-9750H, NVIDIA GEFORCE RTX 2060, 32GB DDR4 RAM, 2TB SSD, WIFI 6, HDMI, BACKLIT KEYBOARD, WINDOWS 10+ALLYFLEX MP",b08lgfrj76,2037,Gaming,1200,Acer,32GB,Intel Core I7,2TB SSD,Nvidia Geforce RTX 2060,Windows 10,15.6 inches,1920 x 1080 pixels,Obsidian Black,4.85 pounds,14.31 x 10.04 x 0.96 inches,2048,,ssd only,1,1200-1600,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,010010000010011010011001001010000,hdd+ssd
DELL LATITUDE 5490 | 14 INCH HD BUSINESS LAPTOP | INTEL 8TH GEN I7-8650U QUAD CORE | 16GB DDR4 | 1TB SOLID STATE HYBRID DRIVE SSHD | NVIDIA GEFORCE MX130 GDDR5 | WIN 10 PRO (RENEWED),b07l35vrs3,2038,Everyday Use,597,Dell,16GB,Intel Core i5,1TB HDD,Nvidia Geforce MX130,Windows 10 Home,14.0 inches,1366 x 768 pixels,Black,3.52 pounds,9.0 x 13.1 x 0.8 inches,,1024,hdd only,2,<800,13-15,16-Aug,Windows 10,Unknown,Low Res,001000001001100001101001000001001,ssd+hdd
"RAZER BLADE PRO 17 GAMING LAPTOP 2019: INTEL CORE I7-9750H, NVIDIA GEFORCE RTX 2080 MAX-Q, 17.3"" UHD 120HZ, 16GB RAM, 1TB SSD, CNC ALUMINUM, CHROMA RGB, THUNDERBOLT 3, SD CARD READER, CREATOR READY",b07x27vgsf,2039,Gaming,1800,Razer,16GB,Intel Core I7,256GB SSD + 1TB SSD,Nvidia Geforce RTX 2080,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,1280,,ssd only,1,1600-2000,15-17,16-Aug,Windows 10,High-End GPU,Medium Res,010011011100011010001001001010001,hdd+ssd
"ACER PREDATOR TRITON 900 17.3"" 4K UHD TOUCHSCREEN GAMING LAPTOP, INTEL CORE I9-9980HK 2.4GHZ, 32GB RAM, 1TB SSD, NVIDIA GEFORCE RTX 2080 8GB, WINDOWS 10 PRO",b07x2zmq28,2040,Gaming,1200,Acer,32GB,Intel Core I9,1TB SSD,Nvidia Geforce RTX 2080,Windows 10 Pro,17.3 inches,3840 x 2160 pixels,Black,9.92 pounds,14 x 9 x 0.7 inches,1024,,ssd only,1,1200-1600,>17,24-32,Windows 10,High-End GPU,High Res,010010000010011110001001011000000,hdd+ssd
"MSI GS65 STEALTH-296-15.6"" FHD - I7-9750H - NVIDIA GTX 1660TI - 16GB - 512GB SSD",b07rktqlnk,2041,Gaming,1300,MSI,16GB,Intel Core i5,256GB SSD + 512GB SSD,Nvidia Geforce GTX 1660,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,768,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010011000100010011001001010001,hdd+ssd
"ALIENWARE AW15R3-5246SLV-PUS 15.6"" GAMING LAPTOP (7TH GENERATION INTEL CORE I5, 8GB RAM, 1TB HDD, SILVER) VR READY WITH NVIDIA GTX 1060",b01ms00z2s,2042,Gaming,1699,Alienware,8GB,Intel Core I5,1TB HDD,Nvidia Geforce GTX 1060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Epic Silver,8.0 pounds,14 x 9 x 0.7 inches,,1024,hdd only,2,1600-2000,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010011000011010101011001001010001,ssd+hdd
"LENOVO LEGION 5 15.6"" FHD GAMING LAPTOP COMPUTER- NVIDIA GTX 1660 TI- INTEL 6-CORE I7-10750H (UP TO 5.0 GHZ)- 120HZ RGB BACKLIT KB, 32GB RAM, 1TB PCIE SSD, WINDOWS 10 W/GM ACCESSORIES",b08q7cl37v,2043,Gaming,800,Lenovo,32GB,Intel Core I7,256GB SSD + 1TB SSD,Nvidia Geforce GTX 1660,Windows 10,15.6 inches,1920 x 1080 pixels,Black,6.0 pounds,14 x 9 x 0.7 inches,1280,,ssd only,1,800-1000,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,010111010110011010011001001010000,hdd+ssd
"ASUS TUF GAMING LAPTOP, 15.6??? IPS FULL HD, AMD QUAD-CORE RYZEN 5 3550H, 32GB DDR4 MEMORY, 1TB SSD, NVIDIA GEFORCE GTX 1650, RGB BACKLIT KEYBOARD, WEBCAM, BT, WINDOWS 10 + CUE ACCESSORIES",b08ffsrs7f,2044,Gaming,600,ASUS,32GB,AMD Ryzen 5,1TB SSD,Nvidia Geforce GTX 1650,Windows 10,15.6 inches,1920 x 1080 pixels,Black,4.9 pounds,14.2 x 10.3 x 1.0 inches,1024,,ssd only,1,<800,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,011000000001000010011001001010000,hdd+ssd
"HP PAVILION - 17-CD1085CL HOME AND BUSINESS LAPTOP (INTEL I7-10750H 6-CORE, 64GB RAM, 2TB PCIE SSD + 2TB HDD, NVIDIA GTX 1660 TI MAX-Q, 17.3"" FULL HD (1920X1080), WIFI, WIN 10 HOME) WITH HUB",b08kyyzy7p,2045,Gaming,1200,HP,64GB,Intel Core I7,2TB SSD,Nvidia Geforce GTX 1660,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,6.07 pounds,14 x 9 x 0.7 inches,2048,,ssd only,1,1200-1600,>17,>40,Windows 10,Mid-Range GPU,Medium Res,010010010001011010011001011010011,hdd+ssd
HP ZBOOK 15 G2 LAPTOP CORE I7-4810MQ 16GB DDR3L 512GB SSD NVIDIA QUADRO K1100M WIN 10 PRO (RENEWED),b07v1k46rd,2046,Everyday Use,501,HP,16GB,Intel Core I7,512GB SSD,No Graphics Card,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,6.38 pounds,10.0 x 15.0 x 1.4 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 10,No GPU,Medium Res,001000010001011010100001001010001,hdd+ssd
"OMEN BY HP 15-INCH GAMING LAPTOP, 144HZ FHD IPS DISPLAY, INTEL I7-8750H PROCESSOR, NVIDIA GTX 1050 TI 4GB, 12GB RAM, 128GB SSD, 1TB HDD, WIN10H, 15-DC0020NR (RENEWED), BLACK",b07k32vqrn,2047,Gaming,1200,HP,12GB,Intel Core I7,128GB SSD + 1TB SSD,Nvidia Geforce GTX 1050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,6.98 pounds,14.0 x 9.0 x 0.7 inches,1152,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010010001011010011001001010001,hdd+ssd
"DELL LATITUDE 14 5000 5480 BUSINESS LAPTOP: 14IN HD (1366X768), INTEL CORE I7-6600U, 500GB HDD, 8GB DDR4, NVIDIA 930MX 2GB GDDR5 VRAM, WIFI + BLUETOOTH, WINDOWS 10 PROFESSIONAL (RENEWED)",b07b8wgkbs,2048,Everyday Use,279,Dell,8GB,Intel Core I7,1TB HDD,No Graphics Card,Windows 10 Pro,14.0 inches,1920 x 1080 pixels,Black,3.52 pounds,14 x 9 x 0.7 inches,,1024,hdd only,2,<800,13-15,16-Aug,Windows 10,No GPU,Medium Res,001000001001011001100001000010001,ssd+hdd
